Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Concrete_Strength,Water_Binder_Ratio,Log_Age,Cement_x_Age,SCM_Ratio
159.0,5.3471075307174685,5.087596335232384,201.0,2.0794415416798357,848.0,669.0,28,30.881630039999997,0.37996218563398515,3.367295829986474,4452.0,0.6994328922495274
387.0,3.044522437723423,4.553876891600541,157.0,2.729159164312445,938.0,845.0,3,22.752708,0.3133732472380589,1.3862943611198906,1161.0,0.2275449101796407
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,56,66.78067543054136,0.2967244644176404,4.04305126783455,20104.0,0.30828516377649323
229.97,0.0,4.781725147887709,195.47,1.728109442151599,1029.4,758.59,14,20.08443588,0.5612438106912884,2.70805020110221,3219.58,0.33969794418284144
148.0,5.198497031265826,0.0,183.0,2.4849066497880004,972.0,757.0,28,18.52,0.557926812258329,3.367295829986474,4144.0,0.5487804878048781
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.222171176,0.7529411469434845,2.0794415416798357,1785.0,0.0
356.0,0.0,4.962844630259907,193.0,2.4849066497880004,801.0,778.0,28,40.865242519999995,0.38755019302108046,3.367295829986474,9968.0,0.285140562248996
192.0,5.666426688112432,0.0,192.0,0.0,929.8,716.1,28,39.321505756,0.3999999916666669,3.367295829986474,5376.0,0.6
446.0,3.2188758248682006,4.382026634673881,162.0,2.5368663887187113,967.0,712.0,28,44.42293868,0.29508196183821567,3.367295829986474,12488.0,0.18761384335154827
173.54,3.9328055446106744,5.162096646636745,164.77,2.010894999144726,1006.2,793.5,3,23.07676172,0.41491235860917713,1.3862943611198906,520.62,0.5630036261079774
154.0,5.1647859739235145,5.225746673713202,228.0,2.0794415416798357,845.0,612.0,28,24.3385028,0.4444444357808102,3.367295829986474,4312.0,0.6998050682261209
332.5,4.966335035199676,0.0,228.0,0.0,932.0,594.0,180,39.779317819999996,0.4799999898947371,5.198497031265826,59850.0,0.3
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998,0.734126954994962,3.367295829986474,7056.0,0.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42345828,0.3599999931428573,2.0794415416798357,3675.0,0.0
261.0,4.3694478524670215,4.61512051684126,201.0,2.302585092994046,864.0,761.0,28,34.18,0.4578587595020784,3.367295829986474,7308.0,0.4054669703872437
250.2,5.122772794033106,0.0,203.5,0.0,977.6,694.1,7,19.35014394,0.4880095806232715,2.0794415416798357,1751.3999999999999,0.4
374.0,5.24807615011129,0.0,170.1,2.4069451083182885,926.1,756.7,7,46.20178676,0.30202414236462816,2.0794415416798357,2618.0,0.33593749999999994
210.7,5.759217181544302,0.0,185.7,0.0,977.0,689.3,7,21.819846971999997,0.3525056880693681,2.0794415416798357,1474.8999999999999,0.6000379650721337
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11423328,0.6193548187304898,5.8888779583328805,111600.0,0.0
322.0,0.0,4.762173934797756,196.0,2.3978952727983707,818.0,813.0,28,31.17810472,0.4474885742582518,3.367295829986474,9016.0,0.2648401826484018
222.36,0.0,4.581594449459386,189.29,1.6974487897568138,967.08,870.32,28,24.8900836,0.593329762300418,3.367295829986474,6226.08,0.30301225590069897
288.0,4.804021044733257,0.0,177.0,2.0794415416798357,908.0,829.0,28,42.13387836,0.43276282560482093,3.367295829986474,8064.0,0.29584352078239606
330.5,5.139321635057579,0.0,194.9,2.2082744135228043,811.0,802.3,28,56.619079643999996,0.38972204779599984,3.367295829986474,9254.0,0.3391321735652869
167.35,4.874433672915854,4.86460709299957,175.46,2.1736147116970854,1006.3,746.6,14,31.812422639999998,0.41200365341527573,2.70805020110221,2342.9,0.6070397069528259
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.97841648,0.579999983428572,4.04305126783455,19600.0,0.0
166.8,5.526249434594043,0.0,203.5,0.0,975.6,692.6,3,6.902344236,0.4880095806232715,1.3862943611198906,500.40000000000003,0.6
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53077668,0.6286644746363363,3.367295829986474,8596.0,0.0
229.68,0.0,4.780467127845082,195.23,1.9643112344262046,1028.1,757.63,56,31.35047372,0.5612637833123337,4.04305126783455,12862.08,0.3396964121435142
531.3,0.0,0.0,141.8,3.374168709274236,852.1,893.7,3,41.2996124,0.26689252273870656,1.3862943611198906,1593.8999999999999,0.0
251.81,0.0,4.614526280912116,146.14,2.5915163848462583,1006.0,899.76,56,44.14025352,0.4154655176839938,4.04305126783455,14101.36,0.28412224591329066
290.2,5.270432163058501,0.0,185.7,0.0,998.2,704.3,28,33.0431373,0.3839156422593417,3.367295829986474,8125.599999999999,0.40004134794293983
446.0,3.2188758248682006,4.382026634673881,162.0,2.534490149976828,967.0,712.0,28,57.02655996,0.29508196183821567,3.367295829986474,12488.0,0.18761384335154827
222.36,0.0,4.581594449459386,189.29,1.6974487897568138,967.08,870.32,56,29.447519959999997,0.593329762300418,4.04305126783455,12452.16,0.30301225590069897
295.71,0.0,4.570992734186505,171.54,2.28949985344539,955.14,859.2,100,52.04164848,0.43832885043237896,4.61512051684126,29570.999999999996,0.24438482177079343
213.5,0.0,5.166156462945698,159.21,2.5384474167160302,1043.6,771.9,100,52.95865156,0.41061019212332517,4.61512051684126,21350.0,0.4493732913808222
387.0,3.044522437723423,4.553876891600541,157.0,2.703372611551099,938.0,845.0,56,47.96684532,0.3133732472380589,4.04305126783455,21672.0,0.2275449101796407
172.0,5.094363509626968,5.4785534168509695,166.0,2.128231705849268,953.3,641.4,28,41.54,0.2899056882657058,3.367295829986474,4816.0,0.6996157876353476
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22221124,0.3999999920000002,4.51085950651685,45000.0,0.0
531.3,0.0,0.0,141.8,3.374168709274236,852.1,893.7,7,46.89815752,0.26689252273870656,2.0794415416798357,3719.0999999999995,0.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.306626999999999,0.5800604054362416,1.3862943611198906,993.0,0.0
213.76,4.595725727160092,3.239462458476589,181.74,2.0347056478384444,1066.0,785.52,3,13.18278112,0.5403460623076036,1.3862943611198906,641.28,0.36445263721234467
237.0,4.532599493153256,4.276666119016055,247.0,1.9459101490553132,853.0,695.0,28,28.62704352,0.6174999845625004,3.367295829986474,6636.0,0.4075
142.0,5.123963979403259,4.875197323201151,174.0,2.4849066497880004,883.0,785.0,28,44.6090972,0.39635534404657535,3.367295829986474,3976.0,0.6765375854214123
299.0,4.68213122712422,0.0,210.0,2.3978952727983707,881.0,745.0,28,28.29,0.5172413665704098,3.367295829986474,8372.0,0.26354679802955666
166.0,5.563370320939456,0.0,183.2,2.617395832834079,858.8,826.8,28,37.917043144,0.4303500016361287,3.367295829986474,4648.0,0.6100540286586799
380.0,4.564348191467836,0.0,228.0,0.0,932.0,594.0,270,41.15137506,0.4799999898947371,5.602118820879701,102600.0,0.2
252.0,4.584967478670572,4.343805421853684,194.0,2.1972245773362196,835.0,821.0,28,33.398217439999996,0.45647057749480996,3.367295829986474,7056.0,0.40705882352941175
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.899986092,0.5474646065016331,3.367295829986474,9497.6,0.0
297.16,0.0,4.775250456359692,174.8,2.3532782073095637,1022.8,753.45,56,51.95891136,0.42150951479359744,4.04305126783455,16640.960000000003,0.2834338075717386
250.2,5.122772794033106,0.0,203.5,0.0,977.6,694.1,3,9.731264264,0.4880095806232715,1.3862943611198906,750.5999999999999,0.4
153.0,4.983606621708336,4.736198448394496,178.0,2.1972245773362196,1002.0,689.0,28,25.55887532,0.4330900137934304,3.367295829986474,4284.0,0.6277372262773723
149.0,4.77912349311153,4.532599493153256,183.0,2.0794415416798357,953.0,780.0,28,23.51802636,0.5097492894220254,3.367295829986474,4172.0,0.584958217270195
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,91,65.19685056,0.28891397912828953,4.5217885770490405,38675.0,0.2000752870318088
334.0,2.9231615807191558,5.0689042022202315,189.0,2.791165107812717,967.0,633.0,28,44.32641204,0.3708791136012733,3.367295829986474,9352.0,0.3445839874411303
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,7,38.610656,0.2967244644176404,2.0794415416798357,2513.0,0.30828516377649323
182.04,3.833196224882175,4.811940423184356,170.21,2.2181159363675955,1059.4,780.65,28,31.2677366,0.4874004785693695,3.367295829986474,5097.12,0.47872401351583527
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,91,79.29663476,0.29894850799585737,4.5217885770490405,32996.6,0.3426395939086294
186.2,4.829113417472866,0.0,185.7,0.0,1083.4,764.3,7,7.995853172,0.5984530906073772,2.0794415416798357,1303.3999999999999,0.3999355462455688
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.068218236,0.6643598386034658,4.51085950651685,26010.0,0.0
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,28,31.11605188,0.47213357769096237,3.367295829986474,4728.639999999999,0.49640673922767253
246.83,0.0,4.836916626109569,143.3,2.5641798306825083,1086.8,800.89,3,23.52492112,0.3853082631467758,1.3862943611198906,740.49,0.33631792638003816
387.0,3.044522437723423,4.553876891600541,157.0,2.534490149976828,938.0,845.0,28,46.68441996,0.3133732472380589,3.367295829986474,10836.0,0.2275449101796407
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.12632404,0.5501432507122278,2.0794415416798357,2443.0,0.0
233.81,0.0,4.559963593150012,197.89,1.7168563092013707,947.04,852.16,56,27.66177712,0.6026066383688103,4.04305126783455,13093.36,0.28801120618776455
173.81,4.547223226033242,5.080783053998338,172.34,2.373043556642607,1007.2,746.6,56,48.9872698,0.4035309449393335,4.04305126783455,9733.36,0.5930270675283319
214.9,4.00369019395397,4.811289646296506,155.63,2.361796952625892,1014.3,780.58,3,18.01600788,0.39844849078449296,1.3862943611198906,644.7,0.4498067026805602
149.0,4.700480365792417,4.941642422609304,193.0,1.9459101490553132,892.0,780.0,28,28.7,0.48614608347239086,3.367295829986474,4172.0,0.6246851385390428
491.0,3.295836866004329,4.820281565605037,201.0,1.5953389880545987,822.0,699.0,28,57.915983999999995,0.3140624950927735,3.367295829986474,13748.0,0.2328125
218.85,0.0,4.829353196876964,158.49,2.512035317176253,1078.7,794.91,100,46.2293658,0.46209690179902907,4.61512051684126,21885.0,0.3619161467140941
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39236188,0.6486486267348437,4.51085950651685,26640.0,0.0
218.85,0.0,4.829353196876964,158.49,2.512035317176253,1078.7,794.91,14,26.04840328,0.46209690179902907,2.70805020110221,3063.9,0.3619161467140941
167.95,3.7630588522881876,5.1049146397432645,121.75,1.9050881545350582,1058.7,780.11,3,7.74971024,0.3256566542112916,1.3862943611198906,503.84999999999997,0.5507676670411384
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.49968028,0.6619216846291216,2.0794415416798357,1967.0,0.0
234.0,5.056245805348308,0.0,189.0,1.9242486522741338,981.0,760.0,28,39.300132,0.48461537218934947,3.367295829986474,6552.0,0.4
387.0,3.044522437723423,4.553876891600541,157.0,2.534490149976828,938.0,845.0,56,61.45989064,0.3133732472380589,4.04305126783455,21672.0,0.2275449101796407
190.0,5.25227342804663,0.0,228.0,0.0,932.0,670.0,365,53.69225402399999,0.5999999842105268,5.902633333401366,69350.0,0.5
446.0,3.2188758248682006,4.382026634673881,162.0,2.534490149976828,967.0,712.0,7,52.00717468,0.29508196183821567,2.0794415416798357,3122.0,0.18761384335154827
133.0,5.303304908059076,0.0,192.0,0.0,927.4,839.2,3,6.883728383999999,0.5765765592619653,1.3862943611198906,399.0,0.6006006006006006
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,53.104130996,0.5999999842105268,5.198497031265826,68400.0,0.0
155.0,0.0,4.969813299576001,193.0,2.302585092994046,877.0,868.0,28,9.735401119999999,0.6476509849781549,3.367295829986474,4340.0,0.4798657718120805
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74347504,0.5800604054362416,3.367295829986474,9268.0,0.0
313.0,0.0,0.0,178.0,2.1972245773362196,1000.0,822.0,28,25.0969264,0.5686900776776334,3.367295829986474,8764.0,0.0
252.31,0.0,4.602667055769973,146.25,2.719319793360441,987.76,889.01,100,60.949678399999996,0.4165954419017991,4.61512051684126,25231.0,0.28129094741639604
164.0,5.099866427824199,4.859812404361672,197.0,2.1972245773362196,961.0,641.0,28,27.234302,0.43296702345127425,3.367295829986474,4592.0,0.6395604395604395
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,3,15.361525279999999,0.45453498765171807,1.3862943611198906,747.3,0.28388673278712084
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77391188,0.6304347630299764,2.70805020110221,4508.0,0.0
158.0,0.0,5.5093883366279774,174.0,2.0794415416798357,1035.0,706.0,28,34.99,0.43069305864621144,3.367295829986474,4424.0,0.6089108910891089
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.62730332,0.7795275283650579,5.198497031265826,45720.0,0.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04124872,0.5811209268105921,2.70805020110221,4746.0,0.0
154.0,4.976733742420574,4.727387818712341,220.0,2.3978952727983707,923.0,658.0,28,16.49916068,0.5365853527662109,3.367295829986474,4312.0,0.624390243902439
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35047372,0.48311687056839303,3.367295829986474,10780.0,0.0
167.95,3.7630588522881876,5.1049146397432645,121.75,1.9050881545350582,1058.7,780.11,28,24.24197616,0.3256566542112916,3.367295829986474,4702.599999999999,0.5507676670411384
212.07,0.0,4.809090142334542,180.31,1.900613874140137,1057.6,779.32,14,20.91870184,0.5403518073555754,2.70805020110221,2968.98,0.36447001708172255
186.2,4.829113417472866,0.0,185.7,0.0,1083.4,764.3,28,17.596806471999997,0.5984530906073772,3.367295829986474,5213.599999999999,0.3999355462455688
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,14,28.6822016,0.45453498765171807,2.70805020110221,3487.4,0.28388673278712084
342.0,3.6635616461296463,0.0,228.0,0.0,932.0,670.0,180,52.1243856,0.5999999842105268,5.198497031265826,61560.0,0.1
439.0,5.181783550292085,0.0,186.0,2.4932054526026954,884.9,707.9,91,73.29819356,0.30194804704629796,4.5217885770490405,39949.0,0.28733766233766234
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.00065956,0.4842931810394456,2.0794415416798357,2674.0,0.0
295.3,0.0,5.484381909620826,236.2,2.2300144001592104,780.3,722.9,28,44.08,0.44133033555062895,3.367295829986474,8268.4,0.4482436472346786
266.0,4.74493212836325,0.0,228.0,0.0,932.0,670.0,28,45.854290856,0.5999999842105268,3.367295829986474,7448.0,0.3
251.37,0.0,4.7813898305905775,188.45,1.9947003132247452,1028.4,757.73,14,24.42813468,0.5098203519689333,2.70805020110221,3519.1800000000003,0.31995996104317714
218.23,4.018902367055242,4.82655218668264,140.75,2.558002204858551,1075.7,792.67,14,35.9561734,0.35484683335820416,2.70805020110221,3055.22,0.4498172192108913
183.9,4.817050545023591,0.0,203.5,0.0,959.2,800.0,7,10.787541496,0.6639477760539062,2.0794415416798357,1287.3,0.39999999999999997
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.404952295999998,0.5765765592619653,2.0794415416798357,2331.0,0.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.65776027999999,0.3203703644375859,4.51085950651685,48600.0,0.0
318.0,4.844187086458591,0.0,210.0,1.9459101490553132,861.0,737.0,28,31.77,0.4729729623204288,3.367295829986474,8904.0,0.28378378378378377
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.0621928,0.3999999920000002,1.3862943611198906,1500.0,0.0
167.35,4.874433672915854,4.86460709299957,175.46,2.1736147116970854,1006.3,746.6,56,51.72448952,0.41200365341527573,4.04305126783455,9371.6,0.6070397069528259
239.6,5.887214525734183,0.0,185.7,0.0,941.6,664.3,28,39.435269296,0.31001668931524723,3.367295829986474,6708.8,0.6
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.27748916,0.5314285562448985,2.0794415416798357,2450.0,0.0
190.34,0.0,4.837709458942664,166.61,2.3869262414277967,1079.0,798.9,56,31.715896,0.5280489183554476,4.04305126783455,10659.04,0.39674188640973634
190.0,5.25227342804663,0.0,228.0,0.0,932.0,670.0,90,42.32693164,0.5999999842105268,4.51085950651685,17100.0,0.5
275.07,0.0,4.806885789888681,159.48,2.388762789235098,1053.6,777.5,100,58.60546,0.402300580134691,4.61512051684126,27507.0,0.3061147268049039
148.0,0.0,5.209486152841421,181.0,2.772588722239781,839.0,884.0,28,15.520104759999999,0.548484831864096,3.367295829986474,4144.0,0.5515151515151515
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,7,55.89581932,0.29894850799585737,2.0794415416798357,2538.2000000000003,0.3426395939086294
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,28,60.2946762,0.28891397912828953,3.367295829986474,11900.0,0.2000752870318088
165.0,4.863680881139593,4.891100725401066,175.06,2.206074192613202,1005.8,746.6,14,33.08795324,0.41132517830532944,2.70805020110221,2310.0,0.612312030075188
313.0,4.983606621708336,0.0,178.0,2.1972245773362196,1002.0,689.0,28,41.05140104,0.3886462797238804,3.367295829986474,8764.0,0.3165938864628821
500.0,0.0,0.0,140.0,1.6094379124341003,966.0,853.0,28,67.568648,0.2799999944000001,3.367295829986474,14000.0,0.0
251.81,0.0,4.614526280912116,146.14,2.5915163848462583,1006.0,899.76,28,33.94290348,0.4154655176839938,3.367295829986474,7050.68,0.28412224591329066
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,42.131120456,0.4799999898947371,5.602118820879701,128250.0,0.0
322.2,0.0,4.758749273916392,196.0,2.4336133554004498,817.9,813.4,28,31.178794196000002,0.44769300028111014,3.367295829986474,9021.6,0.2640475102786661
146.0,4.672828834461906,4.927253685157205,209.0,1.9459101490553132,875.0,765.0,28,27.89,0.5372750504556543,3.367295829986474,4088.0,0.6246786632390745
165.0,0.019802627296179712,4.973763819320351,163.81,0.0,1005.6,900.9,100,37.9556538,0.5308337752087309,4.61512051684126,16500.0,0.4653099581969603
374.0,0.0,0.0,190.0,2.0794415416798357,1013.0,730.0,28,39.05192064,0.5080213767908723,3.367295829986474,10472.0,0.0
239.6,5.887214525734183,0.0,185.7,0.0,941.6,664.3,7,25.422359072,0.31001668931524723,2.0794415416798357,1677.2,0.6
322.5,5.007965065540377,0.0,185.8,2.2512917986064953,951.0,709.5,28,52.426376088,0.39439608587569336,3.367295829986474,9030.0,0.3154319677350881
387.0,3.044522437723423,4.553876891600541,157.0,2.729159164312445,938.0,845.0,56,56.33708396,0.3133732472380589,4.04305126783455,21672.0,0.2275449101796407
446.0,3.2188758248682006,4.382026634673881,162.0,2.534490149976828,967.0,712.0,56,61.06688932,0.29508196183821567,4.04305126783455,24976.0,0.18761384335154827
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,28,62.935369279999996,0.2967244644176404,3.367295829986474,10052.0,0.30828516377649323
160.0,5.5254529391317835,0.0,168.0,2.5649493574615367,1049.0,688.0,28,39.45181672,0.4097560875669247,3.367295829986474,4480.0,0.6097560975609756
310.0,4.9684234452869465,0.0,167.9,2.3978952727983707,914.3,804.0,28,45.304778483999996,0.3708038787366635,3.367295829986474,8680.0,0.31537102473498235
266.0,4.74493212836325,0.0,228.0,0.0,932.0,670.0,90,47.029847436000004,0.5999999842105268,4.51085950651685,23940.0,0.3
143.8,4.922168312773925,4.674696248636701,178.1,2.1400661634962708,941.5,774.3,28,26.147687824,0.46104063005331014,3.367295829986474,4026.4000000000005,0.6277504530157908
140.2,3.8242840911201395,5.463407986413629,171.3,1.8718021769015913,1047.6,704.0,28,33.78,0.4079542651118299,3.367295829986474,3925.5999999999995,0.6661109788044772
531.3,0.0,0.0,141.8,3.374168709274236,852.1,893.7,28,56.3991368,0.26689252273870656,3.367295829986474,14876.399999999998,0.0
427.5,3.8815637979434374,0.0,228.0,0.0,932.0,594.0,365,43.698299404,0.4799999898947371,5.902633333401366,156037.5,0.1
157.0,5.4680601411351315,0.0,192.0,0.0,935.4,781.2,3,9.694722036,0.48854960588932306,1.3862943611198906,471.0,0.6005089058524173
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.942373908,0.3999999916666669,3.367295829986474,13440.0,0.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.083136879999998,0.8177965755170943,5.902633333401366,86140.0,0.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,38.99676256,0.5800604054362416,5.198497031265826,59580.0,0.0
295.71,0.0,4.570992734186505,171.54,2.28949985344539,955.14,859.2,56,48.718374159999996,0.43832885043237896,4.04305126783455,16559.76,0.24438482177079343
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.126983599999996,0.5501432507122278,5.8888779583328805,125640.0,0.0
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71367764,0.734126954994962,2.0794415416798357,1764.0,0.0
318.8,5.363636832668679,0.0,155.7,2.72785282839839,852.1,880.4,91,68.09954452,0.293054765799835,4.5217885770490405,29010.8,0.39996235648409567
318.8,5.363636832668679,0.0,155.7,2.72785282839839,852.1,880.4,3,25.2003478,0.293054765799835,1.3862943611198906,956.4000000000001,0.39996235648409567
310.0,0.0,4.969813299576001,218.0,2.3978952727983707,787.0,804.0,28,36.19,0.48123619246719224,3.367295829986474,8680.0,0.31567328918322296
213.72,4.59562477314456,3.23907053215372,181.71,2.061786606441115,1065.8,785.38,56,50.77301264,0.5403532609624938,4.04305126783455,11968.32,0.36445818960390153
259.9,4.6210435351443815,4.37449836825309,170.6,2.4336133554004498,935.7,762.9,28,49.77327244,0.3886990114217587,3.367295829986474,7277.199999999999,0.4078377762588289
164.6,0.0,5.019925341003349,181.6,2.5416019934645457,1023.3,728.9,28,18.033934256,0.5765079182060978,3.367295829986474,4608.8,0.4774603174603175
155.4,4.812997033190408,5.484796933490655,179.9,2.0412203288596382,966.8,652.5,28,35.52,0.34763284352400303,3.367295829986474,4351.2,0.6997101449275362
291.0,4.663439094112067,0.0,205.0,1.9459101490553132,859.0,797.0,28,27.62,0.5176767546041224,3.367295829986474,8148.0,0.26515151515151514
165.0,4.863680881139593,4.891100725401066,175.06,2.206074192613202,1005.8,746.6,28,46.38794528,0.41132517830532944,3.367295829986474,4620.0,0.612312030075188
140.1,1.6486586255873816,5.379436417832829,193.9,1.7404661748405044,1049.5,710.1,28,26.42,0.5383120339169342,3.367295829986474,3922.7999999999997,0.6110494169905608
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.511011759999995,0.27969348123192567,2.0794415416798357,3654.0,0.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.244454319999996,0.5800604054362416,5.8888779583328805,119160.0,0.0
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,28,38.500339839999995,0.4721182827923784,3.367295829986474,5936.0,0.37050893758536735
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.15808,0.3999999920000002,5.602118820879701,135000.0,0.0
251.81,0.0,4.614526280912116,146.14,2.5915163848462583,1006.0,899.76,100,45.3675208,0.4154655176839938,4.61512051684126,25181.0,0.28412224591329066
163.0,5.0106352940962555,5.2574953720277815,180.0,2.5649493574615367,843.0,746.0,28,41.14,0.3578528755894061,3.367295829986474,4564.0,0.6759443339960238
397.0,2.9014215940827497,5.0689042022202315,167.0,3.0819099697950434,967.0,633.0,28,55.647607959999995,0.2918559893069558,3.367295829986474,11116.0,0.306186648025166
167.35,4.874433672915854,4.86460709299957,175.46,2.1736147116970854,1006.3,746.6,28,41.20308576,0.41200365341527573,3.367295829986474,4685.8,0.6070397069528259
149.5,5.4680601411351315,0.0,175.8,2.6100697927420065,846.8,892.7,28,32.96384756,0.4560311165750684,3.367295829986474,4186.0,0.6121919584954605
152.0,0.0,4.727387818712341,184.0,2.1972245773362196,992.0,816.0,28,12.17614616,0.6969696705693307,3.367295829986474,4256.0,0.42424242424242425
308.0,4.718498871295094,4.962844630259907,217.0,2.3978952727983707,783.0,686.0,28,42.08,0.38680926226721457,3.367295829986474,8624.0,0.45098039215686275
148.1,0.0,5.2100324516804655,181.4,2.772588722239781,838.9,884.3,28,15.526310044,0.5493640051676559,3.367295829986474,4146.8,0.5514839491217444
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,7,55.89581932,0.29894850799585737,2.0794415416798357,2538.2000000000003,0.3426395939086294
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14,25.62092816,0.5707446656716845,2.70805020110221,5264.0,0.0
173.81,4.547223226033242,5.080783053998338,172.34,2.373043556642607,1007.2,746.6,14,29.55094136,0.4035309449393335,2.70805020110221,2433.34,0.5930270675283319
148.5,4.944495491591711,4.696837374513915,192.7,1.9600947840472698,892.4,780.0,28,23.696600644,0.4860025098107816,3.367295829986474,4158.0,0.6254728877679697
194.68,0.0,4.620255823406132,170.17,2.1377104498038118,998.0,901.8,28,37.2661778,0.5764566200387324,3.367295829986474,5451.04,0.34051490514905147
237.5,5.474369310328396,0.0,228.0,0.0,932.0,594.0,365,38.995383608,0.4799999898947371,5.902633333401366,86687.5,0.5
162.0,5.337538079701318,5.153291594497779,216.0,2.3978952727983707,822.0,638.0,28,39.84481804,0.39926062108575566,3.367295829986474,4536.0,0.7005545286506469
374.0,5.24807615011129,0.0,170.1,2.4069451083182885,926.1,756.7,91,64.90037588,0.30202414236462816,4.5217885770490405,34034.0,0.33593749999999994
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05140104,0.5501432507122278,5.198497031265826,62820.0,0.0
291.0,4.653960350157523,0.0,231.0,2.302585092994046,857.0,725.0,28,30.43,0.5848101117769592,3.367295829986474,8148.0,0.26329113924050634
286.3,5.307772525318792,0.0,144.7,2.501435951739211,1004.6,803.7,91,76.80073164,0.29700327797612314,4.5217885770490405,26053.3,0.41235632183908044
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.143890719999998,0.46749998831250034,2.0794415416798357,2800.0,0.0
122.6,5.219815138393079,0.0,203.5,0.0,958.2,800.1,28,24.290928956,0.6639477760539062,3.367295829986474,3432.7999999999997,0.6
154.0,4.955827057601261,5.204006687076795,234.0,2.4849066497880004,797.0,683.0,28,33.51,0.49159662832780193,3.367295829986474,4312.0,0.6764705882352942
218.23,4.018902367055242,4.82655218668264,140.75,2.558002204858551,1075.7,792.67,56,61.99078716,0.35484683335820416,4.04305126783455,12220.88,0.4498172192108913
250.0,0.0,4.5715099844954565,187.42,1.8764069432883397,956.86,861.17,28,29.21999288,0.5421620370227072,3.367295829986474,7000.0,0.2768087014377043
190.34,0.0,4.837709458942664,161.85,2.3869262414277967,1088.1,802.59,3,9.4458212,0.5129627119370338,1.3862943611198906,571.02,0.39674188640973634
212.52,0.0,4.618777189394308,159.32,2.2731562823032334,1007.8,903.59,14,26.310404159999997,0.5091885164374536,2.70805020110221,2975.28,0.3207836619898367
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.63809508,0.3999999920000002,0.6931471805599453,500.0,0.0
182.04,3.833196224882175,4.811940423184356,170.21,2.2181159363675955,1059.4,780.65,14,21.504756439999998,0.4874004785693695,2.70805020110221,2548.56,0.47872401351583527
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62276688,0.3203703644375859,5.198497031265826,97200.0,0.0
